ncalls tottime percall cumtime percall filename:lineno(function)
2 0.000 0.000 0.000 0.000 weakref.py:325(__init__)
1 0.000 0.000 0.000 0.000 zipfile.py:1722(PyZipFile)
1 0.000 0.000 0.000 0.000 zipfile.py:295(ZipInfo)
1 0.000 0.000 0.000 0.000 zipfile.py:43(BadZipFile)
1 0.000 0.000 0.000 0.000 zipfile.py:47(LargeZipFile)
1 0.000 0.000 0.000 0.000 zipfile.py:473(_ZipDecrypter)
1 0.000 0.000 0.002 0.002 zipfile.py:5(<module>)
1 0.000 0.000 0.000 0.000 zipfile.py:534(LZMACompressor)
1 0.000 0.000 0.000 0.000 zipfile.py:557(LZMADecompressor)
1 0.000 0.000 0.000 0.000 zipfile.py:653(_SharedFile)
1 0.000 0.000 0.000 0.000 zipfile.py:674(_Tellable)
1 0.000 0.000 0.001 0.001 zipfile.py:694(ZipExtFile)
1 0.000 0.000 0.000 0.000 zipfile.py:961(ZipFile)
