CMDLINE /usr/bin/python3 main.py
MEM 96.753906 1578323094.5986
MEM 96.753906 1578323094.6993
MEM 96.753906 1578323094.7999
MEM 96.753906 1578323094.9003
MEM 96.753906 1578323095.0011
MEM 96.753906 1578323095.1021
MEM 96.753906 1578323095.2027
MEM 96.753906 1578323095.3034
MEM 96.753906 1578323095.4040
MEM 96.753906 1578323095.5047
MEM 96.753906 1578323095.6054
MEM 96.753906 1578323095.7058
MEM 96.753906 1578323095.8063
MEM 96.753906 1578323095.9068
MEM 96.753906 1578323096.0073
MEM 96.753906 1578323096.1078
MEM 96.753906 1578323096.2082
MEM 96.753906 1578323096.3087
MEM 96.753906 1578323096.4091
MEM 96.753906 1578323096.5097
MEM 96.753906 1578323096.6102
MEM 96.753906 1578323096.7108
MEM 96.753906 1578323096.8112
MEM 96.753906 1578323096.9117
MEM 96.753906 1578323097.0124
MEM 96.753906 1578323097.1129
MEM 96.753906 1578323097.2133
MEM 96.753906 1578323097.3141
MEM 96.753906 1578323097.4147
MEM 96.753906 1578323097.5152
MEM 96.753906 1578323097.6158
MEM 96.753906 1578323097.7168
MEM 96.753906 1578323097.8174
MEM 96.753906 1578323097.9181
MEM 96.753906 1578323098.0188
MEM 96.753906 1578323098.1194
MEM 96.753906 1578323098.2199
MEM 96.753906 1578323098.3205
MEM 96.753906 1578323098.4210
MEM 96.753906 1578323098.5216
MEM 96.753906 1578323098.6223
MEM 96.753906 1578323098.7228
MEM 96.753906 1578323098.8234
MEM 96.753906 1578323098.9240
MEM 96.753906 1578323099.0245
MEM 96.753906 1578323099.1251
MEM 96.753906 1578323099.2257
MEM 96.753906 1578323099.3264
MEM 96.753906 1578323099.4271
MEM 96.753906 1578323099.5278
MEM 96.753906 1578323099.6284
MEM 96.753906 1578323099.7291
MEM 96.753906 1578323099.8295
MEM 96.753906 1578323099.9298
MEM 96.753906 1578323100.0305
MEM 96.753906 1578323100.1311
MEM 96.753906 1578323100.2316
MEM 96.753906 1578323100.3322
MEM 96.753906 1578323100.4327
MEM 96.753906 1578323100.5334
MEM 96.753906 1578323100.6339
MEM 96.753906 1578323100.7347
MEM 96.753906 1578323100.8353
MEM 96.753906 1578323100.9360
MEM 96.753906 1578323101.0367
MEM 96.753906 1578323101.1372
MEM 96.753906 1578323101.2378
MEM 96.753906 1578323101.3382
MEM 96.753906 1578323101.4389
MEM 96.753906 1578323101.5399
MEM 96.753906 1578323101.6405
MEM 96.753906 1578323101.7411
MEM 96.753906 1578323101.8416
MEM 96.753906 1578323101.9424
MEM 96.753906 1578323102.0429
MEM 96.753906 1578323102.1434
MEM 96.753906 1578323102.2439
MEM 96.753906 1578323102.3444
MEM 96.753906 1578323102.4450
MEM 96.753906 1578323102.5455
MEM 96.753906 1578323102.6461
MEM 96.753906 1578323102.7466
MEM 96.753906 1578323102.8470
MEM 96.753906 1578323102.9479
MEM 96.753906 1578323103.0486
MEM 96.753906 1578323103.1492
MEM 96.753906 1578323103.2497
MEM 96.753906 1578323103.3503
MEM 96.753906 1578323103.4508
MEM 96.753906 1578323103.5513
MEM 96.753906 1578323103.6519
MEM 96.753906 1578323103.7526
MEM 96.753906 1578323103.8531
MEM 96.753906 1578323103.9538
MEM 96.753906 1578323104.0545
MEM 96.753906 1578323104.1553
MEM 96.753906 1578323104.2558
MEM 96.753906 1578323104.3563
MEM 96.753906 1578323104.4568
MEM 96.753906 1578323104.5575
MEM 96.753906 1578323104.6581
MEM 96.753906 1578323104.7585
MEM 96.753906 1578323104.8595
MEM 96.753906 1578323104.9603
MEM 96.753906 1578323105.0612
MEM 96.753906 1578323105.1624
MEM 96.753906 1578323105.2633
MEM 96.753906 1578323105.3641
MEM 96.753906 1578323105.4650
MEM 96.753906 1578323105.5655
MEM 96.753906 1578323105.6658
MEM 96.753906 1578323105.7662
MEM 96.753906 1578323105.8668
MEM 96.753906 1578323105.9673
MEM 96.753906 1578323106.0680
MEM 96.753906 1578323106.1687
MEM 96.753906 1578323106.2693
MEM 96.753906 1578323106.3699
MEM 96.753906 1578323106.4705
MEM 96.753906 1578323106.5714
MEM 96.753906 1578323106.6718
MEM 96.753906 1578323106.7724
MEM 96.753906 1578323106.8730
MEM 96.753906 1578323106.9734
MEM 96.753906 1578323107.0737
MEM 96.753906 1578323107.1743
MEM 96.753906 1578323107.2751
MEM 96.753906 1578323107.3762
MEM 96.753906 1578323107.4767
MEM 96.753906 1578323107.5772
MEM 96.753906 1578323107.6777
MEM 96.753906 1578323107.7782
MEM 96.753906 1578323107.8788
MEM 96.753906 1578323107.9792
MEM 96.753906 1578323108.0799
MEM 96.753906 1578323108.1808
MEM 96.753906 1578323108.2815
MEM 96.753906 1578323108.3822
MEM 96.753906 1578323108.4827
MEM 96.753906 1578323108.5832
MEM 96.753906 1578323108.6838
MEM 96.753906 1578323108.7844
MEM 96.753906 1578323108.8850
MEM 96.753906 1578323108.9855
MEM 96.753906 1578323109.0860
MEM 96.753906 1578323109.1865
MEM 96.753906 1578323109.2872
MEM 96.753906 1578323109.3878
MEM 96.753906 1578323109.4885
MEM 96.753906 1578323109.5889
MEM 96.753906 1578323109.6893
MEM 96.753906 1578323109.7898
MEM 96.753906 1578323109.8903
MEM 96.753906 1578323109.9908
MEM 96.753906 1578323110.0914
MEM 96.753906 1578323110.1921
MEM 96.753906 1578323110.2926
MEM 96.753906 1578323110.3932
MEM 96.753906 1578323110.4939
MEM 96.753906 1578323110.5943
MEM 96.753906 1578323110.6949
MEM 96.753906 1578323110.7956
MEM 96.753906 1578323110.8961
MEM 96.753906 1578323110.9965
MEM 96.753906 1578323111.0972
MEM 96.753906 1578323111.1980
MEM 96.753906 1578323111.2988
MEM 96.753906 1578323111.3994
MEM 96.753906 1578323111.5000
MEM 96.753906 1578323111.6005
MEM 96.753906 1578323111.7010
MEM 96.753906 1578323111.8016
MEM 96.753906 1578323111.9024
MEM 96.753906 1578323112.0032
MEM 96.753906 1578323112.1037
MEM 96.753906 1578323112.2041
MEM 96.753906 1578323112.3047
MEM 96.753906 1578323112.4055
MEM 96.753906 1578323112.5062
MEM 96.753906 1578323112.6068
MEM 96.753906 1578323112.7076
MEM 96.753906 1578323112.8083
MEM 96.753906 1578323112.9090
MEM 96.753906 1578323113.0094
MEM 96.753906 1578323113.1098
MEM 96.753906 1578323113.2104
MEM 96.753906 1578323113.3109
MEM 96.753906 1578323113.4114
MEM 96.753906 1578323113.5118
MEM 96.753906 1578323113.6123
MEM 96.753906 1578323113.7127
MEM 96.753906 1578323113.8130
MEM 96.753906 1578323113.9138
MEM 96.753906 1578323114.0142
MEM 96.753906 1578323114.1146
MEM 96.753906 1578323114.2149
MEM 96.753906 1578323114.3153
MEM 96.753906 1578323114.4160
MEM 96.753906 1578323114.5167
MEM 96.753906 1578323114.6171
MEM 96.753906 1578323114.7176
MEM 96.753906 1578323114.8182
MEM 96.753906 1578323114.9187
MEM 96.753906 1578323115.0192
MEM 96.753906 1578323115.1196
MEM 96.753906 1578323115.2201
MEM 96.753906 1578323115.3206
MEM 96.753906 1578323115.4211
MEM 96.753906 1578323115.5219
MEM 96.753906 1578323115.6225
MEM 96.753906 1578323115.7231
MEM 96.753906 1578323115.8236
MEM 96.753906 1578323115.9240
MEM 96.753906 1578323116.0245
MEM 96.753906 1578323116.1251
MEM 96.753906 1578323116.2256
MEM 96.753906 1578323116.3262
MEM 96.753906 1578323116.4269
MEM 96.753906 1578323116.5276
MEM 96.753906 1578323116.6283
MEM 96.753906 1578323116.7289
MEM 96.753906 1578323116.8296
MEM 96.753906 1578323116.9303
MEM 96.753906 1578323117.0310
MEM 96.753906 1578323117.1316
MEM 96.753906 1578323117.2322
MEM 96.753906 1578323117.3328
MEM 96.753906 1578323117.4339
MEM 96.753906 1578323117.5345
MEM 96.753906 1578323117.6351
MEM 96.753906 1578323117.7360
MEM 96.753906 1578323117.8369
MEM 96.753906 1578323117.9378
MEM 96.753906 1578323118.0386
MEM 96.753906 1578323118.1392
MEM 96.753906 1578323118.2397
MEM 96.753906 1578323118.3403
MEM 96.753906 1578323118.4410
MEM 96.753906 1578323118.5416
MEM 96.753906 1578323118.6425
MEM 96.753906 1578323118.7431
MEM 96.753906 1578323118.8436
MEM 96.753906 1578323118.9444
MEM 96.753906 1578323119.0448
MEM 96.753906 1578323119.1456
MEM 96.753906 1578323119.2461
MEM 96.753906 1578323119.3465
MEM 96.753906 1578323119.4469
MEM 96.753906 1578323119.5473
MEM 96.753906 1578323119.6476
MEM 96.753906 1578323119.7479
MEM 96.753906 1578323119.8482
MEM 96.753906 1578323119.9485
MEM 96.753906 1578323120.0490
MEM 96.753906 1578323120.1497
MEM 96.753906 1578323120.2503
MEM 96.753906 1578323120.3507
MEM 96.753906 1578323120.4510
MEM 96.753906 1578323120.5513
MEM 96.753906 1578323120.6516
MEM 96.753906 1578323120.7523
MEM 96.753906 1578323120.8530
MEM 96.753906 1578323120.9535
MEM 96.753906 1578323121.0540
MEM 96.753906 1578323121.1544
MEM 96.753906 1578323121.2548
MEM 96.753906 1578323121.3555
MEM 96.753906 1578323121.4562
MEM 96.753906 1578323121.5568
MEM 96.753906 1578323121.6573
MEM 96.753906 1578323121.7578
MEM 96.753906 1578323121.8583
MEM 96.753906 1578323121.9589
MEM 96.753906 1578323122.0595
MEM 96.753906 1578323122.1601
MEM 96.753906 1578323122.2606
MEM 96.753906 1578323122.3611
MEM 96.753906 1578323122.4615
MEM 96.753906 1578323122.5620
MEM 96.753906 1578323122.6624
MEM 96.753906 1578323122.7628
MEM 96.753906 1578323122.8636
MEM 96.753906 1578323122.9639
MEM 96.753906 1578323123.0646
MEM 96.753906 1578323123.1651
MEM 96.753906 1578323123.2656
MEM 96.753906 1578323123.3665
MEM 96.753906 1578323123.4671
MEM 96.753906 1578323123.5678
MEM 96.753906 1578323123.6682
MEM 96.753906 1578323123.7687
MEM 96.753906 1578323123.8691
MEM 96.753906 1578323123.9695
MEM 96.753906 1578323124.0703
MEM 96.753906 1578323124.1708
MEM 96.753906 1578323124.2715
MEM 96.753906 1578323124.3720
MEM 96.753906 1578323124.4729
MEM 96.753906 1578323124.5733
MEM 96.753906 1578323124.6738
MEM 96.753906 1578323124.7745
MEM 96.753906 1578323124.8749
MEM 96.753906 1578323124.9753
MEM 96.753906 1578323125.0758
MEM 96.753906 1578323125.1764
MEM 96.753906 1578323125.2769
MEM 96.753906 1578323125.3774
MEM 96.753906 1578323125.4781
MEM 96.753906 1578323125.5786
MEM 96.753906 1578323125.6791
MEM 96.753906 1578323125.7796
MEM 96.753906 1578323125.8804
MEM 96.753906 1578323125.9810
MEM 96.753906 1578323126.0816
MEM 96.753906 1578323126.1821
MEM 96.753906 1578323126.2827
MEM 96.753906 1578323126.3832
MEM 96.753906 1578323126.4840
MEM 96.753906 1578323126.5853
MEM 96.753906 1578323126.6858
MEM 96.753906 1578323126.7867
MEM 96.753906 1578323126.8875
MEM 96.753906 1578323126.9879
MEM 96.753906 1578323127.0886
MEM 96.753906 1578323127.1896
MEM 96.753906 1578323127.2903
MEM 96.753906 1578323127.3909
MEM 96.753906 1578323127.4914
MEM 96.753906 1578323127.5919
MEM 96.753906 1578323127.6926
MEM 96.753906 1578323127.7930
MEM 96.753906 1578323127.8938
MEM 96.753906 1578323127.9943
MEM 96.753906 1578323128.0950
MEM 96.753906 1578323128.1957
MEM 96.753906 1578323128.2965
MEM 96.753906 1578323128.3969
MEM 96.753906 1578323128.4974
MEM 96.753906 1578323128.5982
MEM 96.753906 1578323128.6989
MEM 96.753906 1578323128.7993
MEM 96.753906 1578323128.8996
MEM 96.753906 1578323129.0000
MEM 96.753906 1578323129.1004
MEM 96.753906 1578323129.2008
MEM 96.753906 1578323129.3015
MEM 96.753906 1578323129.4028
MEM 96.753906 1578323129.5033
MEM 96.753906 1578323129.6040
MEM 96.753906 1578323129.7044
MEM 96.753906 1578323129.8051
MEM 96.753906 1578323129.9060
MEM 96.753906 1578323130.0066
MEM 96.753906 1578323130.1071
MEM 96.753906 1578323130.2077
MEM 96.753906 1578323130.3080
MEM 96.753906 1578323130.4086
MEM 96.753906 1578323130.5091
MEM 96.753906 1578323130.6098
MEM 96.753906 1578323130.7103
MEM 96.753906 1578323130.8107
MEM 96.753906 1578323130.9113
MEM 96.753906 1578323131.0117
MEM 96.753906 1578323131.1124
MEM 96.753906 1578323131.2131
MEM 96.753906 1578323131.3143
MEM 96.753906 1578323131.4154
MEM 96.753906 1578323131.5161
MEM 96.753906 1578323131.6166
MEM 96.753906 1578323131.7174
MEM 96.753906 1578323131.8180
MEM 96.753906 1578323131.9187
MEM 96.753906 1578323132.0194
MEM 96.753906 1578323132.1199
MEM 96.753906 1578323132.2205
MEM 96.753906 1578323132.3211
MEM 96.753906 1578323132.4217
MEM 96.753906 1578323132.5224
MEM 96.753906 1578323132.6231
MEM 96.753906 1578323132.7238
MEM 96.753906 1578323132.8244
MEM 96.753906 1578323132.9251
MEM 96.753906 1578323133.0259
MEM 96.753906 1578323133.1265
MEM 96.753906 1578323133.2272
MEM 96.753906 1578323133.3280
MEM 96.753906 1578323133.4285
MEM 96.753906 1578323133.5291
MEM 96.753906 1578323133.6296
MEM 96.753906 1578323133.7305
MEM 96.753906 1578323133.8312
MEM 96.753906 1578323133.9318
MEM 96.753906 1578323134.0324
MEM 96.753906 1578323134.1330
MEM 96.753906 1578323134.2335
MEM 96.753906 1578323134.3340
MEM 96.753906 1578323134.4344
MEM 96.753906 1578323134.5350
MEM 96.753906 1578323134.6357
MEM 96.753906 1578323134.7362
MEM 96.753906 1578323134.8367
MEM 96.753906 1578323134.9373
MEM 96.753906 1578323135.0378
MEM 96.753906 1578323135.1385
MEM 96.753906 1578323135.2391
MEM 96.753906 1578323135.3397
MEM 96.753906 1578323135.4403
MEM 96.753906 1578323135.5409
MEM 96.753906 1578323135.6416
MEM 96.753906 1578323135.7421
MEM 96.753906 1578323135.8428
MEM 96.753906 1578323135.9434
MEM 96.753906 1578323136.0443
MEM 96.753906 1578323136.1449
MEM 96.753906 1578323136.2453
MEM 96.753906 1578323136.3456
MEM 96.753906 1578323136.4462
MEM 96.753906 1578323136.5467
MEM 96.753906 1578323136.6470
MEM 96.753906 1578323136.7476
MEM 96.753906 1578323136.8480
MEM 96.753906 1578323136.9485
MEM 96.753906 1578323137.0489
MEM 96.753906 1578323137.1494
MEM 96.753906 1578323137.2497
MEM 96.753906 1578323137.3503
MEM 96.753906 1578323137.4508
MEM 96.753906 1578323137.5515
MEM 96.753906 1578323137.6519
MEM 96.753906 1578323137.7524
MEM 96.753906 1578323137.8531
MEM 96.753906 1578323137.9535
MEM 96.753906 1578323138.0541
MEM 96.753906 1578323138.1545
MEM 96.753906 1578323138.2549
MEM 96.753906 1578323138.3554
MEM 96.753906 1578323138.4560
MEM 96.753906 1578323138.5566
MEM 96.753906 1578323138.6572
MEM 96.753906 1578323138.7576
MEM 96.753906 1578323138.8580
MEM 96.753906 1578323138.9585
MEM 96.753906 1578323139.0589
MEM 96.753906 1578323139.1595
MEM 96.753906 1578323139.2599
MEM 96.753906 1578323139.3606
MEM 96.753906 1578323139.4615
MEM 96.753906 1578323139.5621
MEM 96.753906 1578323139.6627
MEM 96.753906 1578323139.7632
MEM 96.753906 1578323139.8638
MEM 96.753906 1578323139.9644
MEM 96.753906 1578323140.0647
MEM 96.753906 1578323140.1655
MEM 96.753906 1578323140.2659
MEM 96.753906 1578323140.3666
MEM 96.753906 1578323140.4675
MEM 96.753906 1578323140.5681
MEM 96.753906 1578323140.6685
MEM 96.753906 1578323140.7693
MEM 96.753906 1578323140.8702
MEM 96.753906 1578323140.9710
MEM 96.753906 1578323141.0718
MEM 96.753906 1578323141.1722
MEM 96.753906 1578323141.2728
MEM 96.753906 1578323141.3733
MEM 96.753906 1578323141.4740
MEM 96.753906 1578323141.5744
MEM 96.753906 1578323141.6750
MEM 96.753906 1578323141.7754
MEM 96.753906 1578323141.8758
MEM 96.753906 1578323141.9762
MEM 96.753906 1578323142.0767
MEM 96.753906 1578323142.1772
MEM 96.753906 1578323142.2777
MEM 96.753906 1578323142.3783
MEM 96.753906 1578323142.4788
MEM 96.753906 1578323142.5794
MEM 96.753906 1578323142.6799
MEM 96.753906 1578323142.7804
MEM 96.753906 1578323142.8810
MEM 96.753906 1578323142.9815
MEM 96.753906 1578323143.0821
MEM 96.753906 1578323143.1826
MEM 96.753906 1578323143.2831
MEM 96.753906 1578323143.3837
MEM 96.753906 1578323143.4842
MEM 96.753906 1578323143.5848
MEM 96.753906 1578323143.6853
MEM 96.753906 1578323143.7857
MEM 96.753906 1578323143.8864
MEM 96.753906 1578323143.9870
MEM 96.753906 1578323144.0876
MEM 96.753906 1578323144.1883
MEM 96.753906 1578323144.2889
MEM 96.753906 1578323144.3896
MEM 96.753906 1578323144.4904
MEM 96.753906 1578323144.5910
MEM 96.753906 1578323144.6916
MEM 96.753906 1578323144.7923
MEM 96.753906 1578323144.8929
MEM 96.753906 1578323144.9933
MEM 96.753906 1578323145.0940
MEM 96.753906 1578323145.1946
MEM 96.753906 1578323145.2952
MEM 96.753906 1578323145.3960
MEM 96.753906 1578323145.4964
MEM 96.753906 1578323145.5969
MEM 96.753906 1578323145.6973
MEM 96.753906 1578323145.7978
MEM 96.753906 1578323145.8984
MEM 96.753906 1578323145.9990
MEM 96.753906 1578323146.0994
MEM 96.753906 1578323146.1999
MEM 96.753906 1578323146.3004
MEM 96.753906 1578323146.4008
MEM 96.753906 1578323146.5013
MEM 96.753906 1578323146.6020
MEM 96.753906 1578323146.7024
MEM 96.753906 1578323146.8028
MEM 96.753906 1578323146.9033
MEM 96.753906 1578323147.0039
MEM 96.753906 1578323147.1044
MEM 96.753906 1578323147.2049
MEM 96.753906 1578323147.3054
MEM 96.753906 1578323147.4060
MEM 96.753906 1578323147.5066
MEM 96.753906 1578323147.6070
MEM 96.753906 1578323147.7076
MEM 96.753906 1578323147.8082
MEM 96.753906 1578323147.9087
MEM 96.753906 1578323148.0093
MEM 96.753906 1578323148.1100
MEM 96.753906 1578323148.2105
MEM 96.753906 1578323148.3111
MEM 96.753906 1578323148.4116
MEM 96.753906 1578323148.5124
MEM 96.753906 1578323148.6130
MEM 96.753906 1578323148.7135
MEM 96.753906 1578323148.8141
MEM 96.753906 1578323148.9146
MEM 96.753906 1578323149.0152
MEM 96.753906 1578323149.1158
MEM 96.753906 1578323149.2164
MEM 96.753906 1578323149.3169
MEM 96.753906 1578323149.4175
MEM 96.753906 1578323149.5179
MEM 96.753906 1578323149.6186
MEM 96.753906 1578323149.7191
MEM 96.753906 1578323149.8197
MEM 96.753906 1578323149.9208
MEM 96.753906 1578323150.0214
MEM 96.753906 1578323150.1222
MEM 96.753906 1578323150.2229
MEM 96.753906 1578323150.3237
MEM 96.753906 1578323150.4244
MEM 96.753906 1578323150.5252
MEM 96.753906 1578323150.6256
MEM 96.753906 1578323150.7265
MEM 96.753906 1578323150.8269
MEM 96.753906 1578323150.9273
MEM 96.753906 1578323151.0280
MEM 96.753906 1578323151.1284
MEM 96.753906 1578323151.2292
MEM 96.753906 1578323151.3301
MEM 96.753906 1578323151.4306
MEM 96.753906 1578323151.5315
MEM 96.753906 1578323151.6320
MEM 96.753906 1578323151.7326
MEM 96.753906 1578323151.8332
MEM 96.753906 1578323151.9339
MEM 96.753906 1578323152.0344
MEM 96.753906 1578323152.1350
MEM 96.753906 1578323152.2356
MEM 96.753906 1578323152.3361
MEM 96.753906 1578323152.4366
MEM 96.753906 1578323152.5372
MEM 96.753906 1578323152.6376
MEM 96.753906 1578323152.7381
MEM 96.753906 1578323152.8386
MEM 96.753906 1578323152.9391
MEM 96.753906 1578323153.0396
MEM 96.753906 1578323153.1401
MEM 96.753906 1578323153.2407
MEM 96.753906 1578323153.3412
MEM 96.753906 1578323153.4417
MEM 96.753906 1578323153.5422
MEM 96.753906 1578323153.6427
MEM 96.753906 1578323153.7433
MEM 96.753906 1578323153.8438
MEM 96.753906 1578323153.9442
MEM 96.753906 1578323154.0447
MEM 96.753906 1578323154.1452
MEM 96.753906 1578323154.2457
MEM 96.753906 1578323154.3464
MEM 96.753906 1578323154.4471
MEM 96.753906 1578323154.5481
MEM 96.753906 1578323154.6487
MEM 96.753906 1578323154.7493
MEM 96.753906 1578323154.8498
MEM 96.753906 1578323154.9504
MEM 96.753906 1578323155.0511
MEM 96.753906 1578323155.1517
MEM 96.753906 1578323155.2522
MEM 96.753906 1578323155.3527
MEM 96.753906 1578323155.4533
MEM 96.753906 1578323155.5539
MEM 96.753906 1578323155.6545
MEM 96.753906 1578323155.7549
MEM 96.753906 1578323155.8557
MEM 96.753906 1578323155.9561
MEM 96.753906 1578323156.0565
MEM 96.753906 1578323156.1568
MEM 96.753906 1578323156.2576
MEM 96.753906 1578323156.3584
MEM 96.753906 1578323156.4593
MEM 96.753906 1578323156.5602
MEM 96.753906 1578323156.6607
MEM 96.753906 1578323156.7612
MEM 96.753906 1578323156.8616
MEM 96.753906 1578323156.9624
MEM 96.753906 1578323157.0631
MEM 96.753906 1578323157.1638
MEM 96.753906 1578323157.2645
MEM 96.753906 1578323157.3652
MEM 96.753906 1578323157.4661
MEM 96.753906 1578323157.5667
MEM 96.753906 1578323157.6672
MEM 96.753906 1578323157.7678
MEM 96.753906 1578323157.8684
MEM 96.753906 1578323157.9689
MEM 96.753906 1578323158.0695
MEM 96.753906 1578323158.1702
MEM 96.753906 1578323158.2706
MEM 96.753906 1578323158.3711
MEM 96.753906 1578323158.4717
MEM 96.753906 1578323158.5723
MEM 96.753906 1578323158.6729
MEM 96.753906 1578323158.7733
MEM 96.753906 1578323158.8741
MEM 96.753906 1578323158.9751
MEM 96.753906 1578323159.0756
MEM 96.753906 1578323159.1763
MEM 96.753906 1578323159.2767
MEM 96.753906 1578323159.3771
MEM 96.753906 1578323159.4777
MEM 96.753906 1578323159.5781
MEM 96.753906 1578323159.6787
MEM 96.753906 1578323159.7790
MEM 96.753906 1578323159.8794
MEM 96.753906 1578323159.9800
MEM 96.753906 1578323160.0806
MEM 96.753906 1578323160.1813
MEM 96.753906 1578323160.2820
MEM 96.753906 1578323160.3826
MEM 96.753906 1578323160.4832
MEM 96.753906 1578323160.5837
MEM 96.753906 1578323160.6842
MEM 96.753906 1578323160.7847
MEM 96.753906 1578323160.8854
MEM 96.753906 1578323160.9863
MEM 96.753906 1578323161.0871
MEM 96.753906 1578323161.1884
MEM 96.753906 1578323161.2892
MEM 96.753906 1578323161.3897
MEM 96.753906 1578323161.4905
MEM 96.753906 1578323161.5908
MEM 96.753906 1578323161.6914
MEM 96.753906 1578323161.7922
MEM 96.753906 1578323161.8929
MEM 96.753906 1578323161.9935
MEM 96.753906 1578323162.0946
MEM 96.753906 1578323162.1952
MEM 96.753906 1578323162.2959
MEM 96.753906 1578323162.3964
MEM 96.753906 1578323162.4970
MEM 96.753906 1578323162.5975
MEM 96.753906 1578323162.6982
MEM 96.753906 1578323162.7986
MEM 96.753906 1578323162.8991
MEM 96.753906 1578323162.9995
MEM 96.753906 1578323163.1000
MEM 96.753906 1578323163.2006
MEM 96.753906 1578323163.3012
MEM 96.753906 1578323163.4017
MEM 96.753906 1578323163.5022
MEM 96.753906 1578323163.6027
MEM 96.753906 1578323163.7031
MEM 96.753906 1578323163.8036
MEM 96.753906 1578323163.9042
MEM 96.753906 1578323164.0046
MEM 96.753906 1578323164.1050
MEM 96.753906 1578323164.2056
MEM 96.753906 1578323164.3062
MEM 96.753906 1578323164.4068
MEM 96.753906 1578323164.5074
MEM 96.753906 1578323164.6082
MEM 96.753906 1578323164.7086
MEM 96.753906 1578323164.8093
MEM 96.753906 1578323164.9098
MEM 96.753906 1578323165.0105
MEM 96.753906 1578323165.1111
MEM 96.753906 1578323165.2116
MEM 96.753906 1578323165.3123
MEM 96.753906 1578323165.4129
MEM 96.753906 1578323165.5136
MEM 96.753906 1578323165.6143
MEM 96.753906 1578323165.7149
MEM 96.753906 1578323165.8154
MEM 96.753906 1578323165.9158
MEM 96.753906 1578323166.0161
MEM 96.753906 1578323166.1168
MEM 96.753906 1578323166.2175
MEM 96.753906 1578323166.3182
MEM 96.753906 1578323166.4193
MEM 96.753906 1578323166.5200
MEM 96.753906 1578323166.6207
MEM 96.753906 1578323166.7214
MEM 96.753906 1578323166.8222
MEM 96.753906 1578323166.9229
MEM 96.753906 1578323167.0232
MEM 96.753906 1578323167.1236
MEM 96.753906 1578323167.2239
MEM 96.753906 1578323167.3253
MEM 96.753906 1578323167.4259
MEM 96.753906 1578323167.5266
MEM 96.753906 1578323167.6271
MEM 96.753906 1578323167.7276
MEM 96.753906 1578323167.8281
MEM 96.753906 1578323167.9286
MEM 96.753906 1578323168.0291
MEM 96.753906 1578323168.1296
MEM 96.753906 1578323168.2301
MEM 96.753906 1578323168.3308
MEM 96.753906 1578323168.4315
MEM 96.753906 1578323168.5321
MEM 96.753906 1578323168.6326
MEM 96.753906 1578323168.7332
MEM 96.753906 1578323168.8338
MEM 96.753906 1578323168.9349
MEM 96.753906 1578323169.0356
MEM 96.753906 1578323169.1364
MEM 96.753906 1578323169.2371
MEM 96.753906 1578323169.3376
MEM 96.753906 1578323169.4383
MEM 96.753906 1578323169.5390
MEM 96.753906 1578323169.6397
MEM 96.753906 1578323169.7400
MEM 96.753906 1578323169.8407
MEM 96.753906 1578323169.9414
MEM 96.753906 1578323170.0420
MEM 96.753906 1578323170.1425
MEM 96.753906 1578323170.2432
MEM 96.753906 1578323170.3440
MEM 96.753906 1578323170.4452
MEM 96.753906 1578323170.5458
MEM 96.753906 1578323170.6463
MEM 96.753906 1578323170.7469
MEM 96.753906 1578323170.8475
MEM 96.753906 1578323170.9480
MEM 96.753906 1578323171.0488
MEM 96.753906 1578323171.1494
MEM 96.753906 1578323171.2500
MEM 96.753906 1578323171.3508
MEM 96.753906 1578323171.4515
MEM 96.753906 1578323171.5519
MEM 96.753906 1578323171.6526
MEM 96.753906 1578323171.7531
MEM 96.753906 1578323171.8537
MEM 96.753906 1578323171.9545
MEM 96.753906 1578323172.0552
MEM 96.753906 1578323172.1558
MEM 96.753906 1578323172.2563
MEM 96.753906 1578323172.3569
MEM 96.753906 1578323172.4574
MEM 96.753906 1578323172.5580
MEM 96.753906 1578323172.6585
MEM 96.753906 1578323172.7590
MEM 96.753906 1578323172.8595
MEM 96.753906 1578323172.9601
MEM 96.753906 1578323173.0606
MEM 96.753906 1578323173.1611
MEM 96.753906 1578323173.2617
MEM 96.753906 1578323173.3622
MEM 96.753906 1578323173.4628
MEM 96.753906 1578323173.5633
MEM 96.753906 1578323173.6639
MEM 96.753906 1578323173.7644
MEM 96.753906 1578323173.8650
MEM 96.753906 1578323173.9655
MEM 96.753906 1578323174.0661
MEM 96.753906 1578323174.1667
MEM 96.753906 1578323174.2672
MEM 96.753906 1578323174.3678
MEM 96.753906 1578323174.4684
MEM 96.753906 1578323174.5690
MEM 96.753906 1578323174.6695
MEM 96.753906 1578323174.7700
MEM 96.753906 1578323174.8705
MEM 96.753906 1578323174.9710
MEM 96.753906 1578323175.0715
MEM 96.753906 1578323175.1720
MEM 96.753906 1578323175.2725
MEM 96.753906 1578323175.3730
MEM 96.753906 1578323175.4736
MEM 96.753906 1578323175.5742
MEM 96.753906 1578323175.6747
MEM 96.753906 1578323175.7753
MEM 96.753906 1578323175.8759
MEM 96.753906 1578323175.9766
MEM 96.753906 1578323176.0771
MEM 96.753906 1578323176.1779
MEM 96.753906 1578323176.2785
MEM 96.753906 1578323176.3792
MEM 96.753906 1578323176.4798
MEM 96.753906 1578323176.5804
MEM 96.753906 1578323176.6811
MEM 96.753906 1578323176.7816
MEM 96.753906 1578323176.8821
MEM 96.753906 1578323176.9828
MEM 96.753906 1578323177.0835
MEM 96.753906 1578323177.1843
